Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Due Date,Labels,Description,Environment,Watchers,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Outward issue link (Tests),"&#39;Analysis Planning&#39; SLA in BRD","&#39;Analysis Planning&#39; SLA in BRD simplified","&#39;Approved POT&#39; SLA for UAT","&#39;Approved POT&#39; SLA for UAT simplified","&#39;BA Approval&#39; SLA for Test Plan","&#39;BA Approval&#39; SLA for Test Plan simplified","&#39;BRD Approved&#39; SLA in BRD","&#39;BRD Approved&#39; SLA in BRD simplified","&#39;BRD On Hold&#39; SLA in BRD","&#39;BRD On Hold&#39; SLA in BRD simplified","&#39;Backlog&#39; SLA for UAT","&#39;Backlog&#39; SLA for UAT simplified","&#39;Backlog&#39; SLA in BRD","&#39;Backlog&#39; SLA in BRD simplified","&#39;Business Approval&#39; SLA in BRD","&#39;Business Approval&#39; SLA in BRD simplified","&#39;Business Owner Input&#39; SLA in BRD","&#39;Business Owner Input&#39; SLA in BRD simplified","&#39;Business Review&#39; SLA in BRD","&#39;Business Review&#39; SLA in BRD simplified","&#39;Circular Sessions&#39; SLA in BRD","&#39;Circular Sessions&#39; SLA in BRD simplified","&#39;Collect Test Data&#39; SLA in QA","&#39;Collect Test Data&#39; SLA in QA simplified","&#39;Developing Test Cases&#39; SLA in QA","&#39;Developing Test Cases&#39; SLA in QA simplified","&#39;Internal Quality Check&#39; SLA in BRD","&#39;Internal Quality Check&#39; SLA in BRD simplified","&#39;New&#39; SLA for QA","&#39;New&#39; SLA for QA simplified","&#39;QA Team Lead Approval&#39; SLA in QA","&#39;QA Team Lead Approval&#39; SLA in QA simplified","&#39;Review POT&#39; SLA for UAT","&#39;Review POT&#39; SLA for UAT simplified","&#39;Review Proof Of Test&#39; SLA in UAT","&#39;Review Proof Of Test&#39; SLA in UAT simplified","&#39;Test Planning&#39; SLA in QA","&#39;Test Planning&#39; SLA in QA simplified","&#39;Test Planning&#39; SLA in UAT","&#39;Test Planning&#39; SLA in UAT simplified","&#39;Update BRD&#39; SLA in BRD","&#39;Update BRD&#39; SLA in BRD simplified","&#39;Update POT&#39; SLA for UAT","&#39;Update POT&#39; SLA for UAT simplified",Custom field (AO TL),Custom field (Actual Go live date),Custom field (Agency),Analysis SLA,Analysis SLA simplified,Custom field (Analysis Scheduled End Date),Custom field (Analysis Scheduled Start Date),Custom field (Analysis actual end date),Custom field (Analysis end date),Custom field (Analysis start date),Custom field (Application name),Custom field (Approval condition),Custom field (Approved Counts),Custom field (Assumptions & Risks),Custom field (Automation Progress),BA Review,BA Review simplified,BO Review,BO Review simplified,Custom field (BRD Actual Start Date),BRD Business Approval,BRD Business Approval simplified,Custom field (BRD End Date),Custom field (BRD Start Date),Custom field (Baseline end date),Custom field (Baseline start date),Custom field (Business Analyst),Custom field (Business Operations Custom Approved),Custom field (Business Operations Zakat Approved),Custom field (Business Owner),Business Review,Business Review simplified,Custom field (Business Unit),Custom field (CAB comment),Custom field (CR),Custom field (CR Stage),CSCM SLA,CSCM SLA simplified,Custom field (CX Approved),Custom field (Cancellation reason),Custom field (Category),Custom field (Change Impact),Custom field (Change Manager),Custom field (Change completion date),Custom field (Change reason),Custom field (Change risk),Custom field (Change start date),Custom field (Change type),"Collect Test Data&#39; SLA in UAT","Collect Test Data&#39; SLA in UAT simplified",Custom field (Community),"Complex &#39;BO Approval&#39; SLA in Test plan","Complex &#39;BO Approval&#39; SLA in Test plan simplified","Complex &#39;WIP&#39; SLA for Test Plan","Complex &#39;WIP&#39; SLA for Test Plan simplified","Complex &#39;WIP&#39; SLA for UAT","Complex &#39;WIP&#39; SLA for UAT simplified",Custom field (Complexity),Custom field (Contingency plan),Custom field (Created date),Custom field (Cucumber Scenario),Custom field (Cucumber Test Type),Custom field (Current Assignee),Custom field (Current Situation or Problem Observed),Custom field (Current stage delay days),Custom field (Custom Security Approved),Customer Request Type,Custom field (Dataset values),Custom field (Department),Custom field (Deployment Coordinator),Custom field (Dev End Date),Custom field (Dev Start Date),Develop BRD,Develop BRD simplified,Custom field (Development Scheduled End Date),Custom field (Development Scheduled Start Date),Custom field (Downtime),EA Assessment,EA Assessment simplified,Effort Estimation,Effort Estimation simplified,Custom field (End date),Custom field (Environment Details),Custom field (Epic Link),Custom field (Escalated),Custom field (Escalated by),Custom field (Escalation Impact),Custom field (Escalation Responsible),Custom field (Feature Branch Link),Custom field (Flag),Custom field (Generic Test Definition),Custom field (Go Live delayed days),Custom field (Hypercare support end date),Custom field (IR Approved date),Custom field (IT Approved),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 2),Custom field (Idea approval level 2),Custom field (Idea approval level 2),Custom field (Idea approval level 2),Custom field (Idea approval level 2),Custom field (Impact),Custom field (Impacted Applications),Custom field (Impacted Departments),Custom field (Investigation reason),Custom field (Is it regression bugs),Custom field (Is the performance Test needed after UAT?),Custom field (L1 Delivery and Demand Director),Custom field (L2 Business Solutions General Manager),Custom field (L3 Vice Governor),Custom field (Legal Approved),Custom field (Linked major incidents),"Low &#39;Backlog&#39; SLA in UAT","Low &#39;Backlog&#39; SLA in UAT simplified","Low &#39;WIP&#39; SLA to Test plan","Low &#39;WIP&#39; SLA to Test plan simplified",Custom field (Make sure the BRD attachment uploaded),Custom field (Manual Test Steps),"Medium &#39;BO Approval&#39; SLA in QA","Medium &#39;BO Approval&#39; SLA in QA simplified","Medium &#39;Backlog&#39; SLA in UAT","Medium &#39;Backlog&#39; SLA in UAT simplified","Medium &#39;Develop Test Cases&#39; SLA for QA","Medium &#39;Develop Test Cases&#39; SLA for QA simplified","Medium &#39;WIP&#39; SLA in QA","Medium &#39;WIP&#39; SLA in QA simplified",Custom field (Module Label),Custom field (Objective),Custom field (On Hold date),Custom field (On hold reason),Custom field (Operational categorization),Custom field (Original story points),Custom field (Other reason),PT SLA,PT SLA simplified,Custom field (Parent Link),Custom field (Pending reason),Custom field (Plan Go live Delayed Days),Custom field (Planned Go Live Date),Custom field (Planned Go Live Scheduled Date),Custom field (Planned UAT end date),Custom field (Planned UAT start date),Custom field (Priority Justification),Custom field (Product categorization),Custom field (Program Increment),Custom field (Project Related),Custom field (Project manager),Custom field (QA Actual Start Date),QA Defect Fixing,QA Defect Fixing simplified,Custom field (QA End Date),QA SLA,QA SLA simplified,Custom field (QA SPOC),Custom field (QA Scheduled End Date),Custom field (QA Scheduled Start Date),Custom field (QA Start Date),Custom field (QA entry Criteria),Custom field (QA exit criteria),Quality Assurance,Quality Assurance simplified,Custom field (RCA),Custom field (RE Developer),Custom field (Rank),Custom field (Reason),Custom field (Regression Label),Custom field (Regression Status),Custom field (Rejection reason),Custom field (Release Date & Time),Custom field (Release impact),Custom field (Request participants),Custom field (Revised UAT planned end date),Custom field (Risk Approved),Custom field (Risk consequence),Custom field (Risk probability),Custom field (Root cause),Custom field (SA),Custom field (SDD Actual End Date),Custom field (SDD end date),Custom field (SDD start date),SLA1,SLA1 simplified,Satisfaction score (out of 5),Custom field (Section),Custom field (Section manager),Custom field (Severity),Custom field (Solution Architect),Custom field (Source),Custom field (Start date),Custom field (Steps Count),Custom field (Strategy Approved),Custom field (Support Summary),Custom field (Suspension & resumption criteria),Custom field (TFS Effort estimation end date),Custom field (TFS Effort estimation start date),Custom field (TFS ID),TTM,TTM simplified,Custom field (Target end),Custom field (Target start),Custom field (Targeted End Date),Custom field (Targeted Start Date),Custom field (Task mode),Custom field (Task progress),Custom field (Team),Custom field (Temp Analysis end date),Custom field (Temp Analysis start date),Custom field (Temp Dev End Date),Custom field (Temp Dev Start Date),Custom field (Test Case Cycle),Custom field (Test Case Sprint),Custom field (Test Repository Path),Custom field (Test Sets association with a Test),Custom field (Test Type),Custom field (TestRunStatus),Custom field (Testing Cycle),Time to approve normal change,Time to approve normal change simplified,Time to close after resolution,Time to close after resolution simplified,Time to first response,Time to first response simplified,Time to resolution,Time to resolution simplified,Custom field (Title),Custom field (Treatment plan),UAT,UAT simplified,Custom field (UAT),Custom field (UAT Actual Start Date),UAT Defect Fixing,UAT Defect Fixing simplified,Custom field (UAT End Date),UAT SLA,UAT SLA simplified,UAT Scenario creation,UAT Scenario creation simplified,UAT Scenarios Approval,UAT Scenarios Approval simplified,UAT Scenarios Review,UAT Scenarios Review simplified,Custom field (UAT Scheduled End Date),Custom field (UAT Scheduled Start Date),Custom field (UAT Start Date),UAT Tests Review,UAT Tests Review simplified,Under Development,Under Development simplified,Custom field (Urgency),UserStory Dev Review,UserStory Dev Review simplified,Waiting for GRC Assesment,Waiting for GRC Assesment simplified,Waiting for Requester,Waiting for Requester simplified,Custom field (Walkthrough date),Custom field (Which date do you need to reschedule?),Custom field (Workaround),hypercare support,hypercare support simplified,Custom field (start date),Custom field (اجراء العمل الحالي),Custom field (الحل المقترح),Custom field (المخاطر)
TS_TA_295_Verify Shipping Agent can submit amendment requests like Foreign Trader,BQ-3193,463117,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:04 PM,23/Dec/25 3:04 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify Shipping Agent can submit amendment requests like Foreign Trader

Pre-requisite: Registered Shipping Agent with authorization",,,,,,,,,,,TDD-11026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239341,""index"":1,""fields"":{""Action"":""Submit Authorization Amendment request"",""Data"":""Valid Shipping Agent credentials"",""Expected Result"":""Amendment request processed as Trader; normal flow applies""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i233gf:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_293_Verify access revoked for frozen zones/components after active transactions end,BQ-3191,463115,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:04 PM,23/Dec/25 3:04 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify access revoked for frozen zones/components after active transactions end

Pre-requisite: Zone/component frozen",,,,,,,,,,,TDD-11026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239339,""index"":1,""fields"":{""Action"":""User tries to access frozen zone/component"",""Data"":""Frozen Zone Profile"",""Expected Result"":""User access revoked after active operations are closed""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i233fz:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_291_Verify inactive Zone Profiles/components cannot be selected for addition,BQ-3189,463113,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:04 PM,23/Dec/25 3:04 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify inactive Zone Profiles/components cannot be selected for addition

Pre-requisite: System has inactive zones/components",,,,,,,,,,,TDD-11026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239337,""index"":1,""fields"":{""Action"":""Attempt to select inactive zone/component"",""Data"":""Inactive Zone Profile"",""Expected Result"":""Inactive zones/components are disabled or not selectable""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i233fj:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_276_Verify PEGA workflow routing uses CIAM for authentication and integrates with customs/tax systems as required,BQ-3174,463098,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:04 PM,23/Dec/25 3:04 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify PEGA workflow routing uses CIAM for authentication and integrates with customs/tax systems as required

Pre-requisite: User authenticated via CIAM (2‑factor)",,,,,,,,,,,TDD-11025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239322,""index"":1,""fields"":{""Action"":""Initiate routing in PEGA and check external service calls"",""Data"":"""",""Expected Result"":""Routing succeeds with CIAM auth; calls to customs/tax integrations are logged""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i233c7:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_275_Verify system handles attempt to delete a non‑existent tenant gracefully,BQ-3173,463097,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:04 PM,23/Dec/25 3:04 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify system handles attempt to delete a non‑existent tenant gracefully

Pre-requisite: No tenant with given ID exists",,,,,,,,,,,TDD-11025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239321,""index"":1,""fields"":{""Action"":""Attempt deletion of non‑existent tenant"",""Data"":""Invalid tenant ID"",""Expected Result"":""System returns “Tenant not found” error; no deletion occurs""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i233bz:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_274_Verify logical deletion (freeze) of a tenant retains audit‑trail information,BQ-3172,463096,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:04 PM,23/Dec/25 3:04 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify logical deletion (freeze) of a tenant retains audit‑trail information

Pre-requisite: Tenant to be removed",,,,,,,,,,,TDD-11025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239320,""index"":1,""fields"":{""Action"":""Perform logical deletion (freeze) of tenant"",""Data"":"""",""Expected Result"":""Tenant marked as deleted but audit trail remains intact, fulfilling audit‑trail requirement""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i233br:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_273_Verify delete option is available for a tenant in the amendment user story,BQ-3171,463095,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:04 PM,23/Dec/25 3:04 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify delete option is available for a tenant in the amendment user story

Pre-requisite: Existing tenant present in system",,,,,,,,,,,TDD-11025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239319,""index"":1,""fields"":{""Action"":""Open tenant amendment screen and select “Delete”"",""Data"":"""",""Expected Result"":""Delete option is displayed and can be executed (soft delete)""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i233bj:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_272_Verify system prevents creation of a new account when the user already has a valid license and an active account,BQ-3170,463094,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:04 PM,23/Dec/25 3:04 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify system prevents creation of a new account when the user already has a valid license and an active account

Pre-requisite: User with existing valid license logged in",,,,,,,,,,,TDD-11025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239318,""index"":1,""fields"":{""Action"":""Attempt to create a new account for same user"",""Data"":""Duplicate user details"",""Expected Result"":""System blocks creation and shows error “Account already exists”""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i233bb:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_267_Verify all authorization requests and decisions are logged,BQ-3165,463089,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:04 PM,23/Dec/25 3:04 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify all authorization requests and decisions are logged

Pre-requisite: Requests submitted and processed",,,,,,,,,,,TDD-11025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239313,""index"":1,""fields"":{""Action"":""Submit, approve, reject authorization requests"",""Data"":"""",""Expected Result"":""Audit trail records user ID, timestamps, status, and comments""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i233a7:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_266_Verify system suspends authorization if zone/component becomes frozen,BQ-3164,463088,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:04 PM,23/Dec/25 3:04 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify system suspends authorization if zone/component becomes frozen

Pre-requisite: Zone becomes frozen",,,,,,,,,,,TDD-11025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239312,""index"":1,""fields"":{""Action"":""Perform action after zone freeze"",""Data"":""Frozen Zone Profile"",""Expected Result"":""Authorization suspended after current transactions complete; actions blocked""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i2339z:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_265_Verify Trader authorization only allows permitted actions on approved zones,BQ-3163,463087,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:04 PM,23/Dec/25 3:04 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify Trader authorization only allows permitted actions on approved zones

Pre-requisite: Authorization granted",,,,,,,,,,,TDD-11025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239311,""index"":1,""fields"":{""Action"":""Perform entry/exit ticket actions on approved zone"",""Data"":""Approved Zone Profile and components"",""Expected Result"":""Actions succeed only on authorized zones/components""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i2339r:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_264_Verify only active Zone Profiles/components are selectable,BQ-3162,463086,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:04 PM,23/Dec/25 3:04 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify only active Zone Profiles/components are selectable

Pre-requisite: System has active/inactive zones",,,,,,,,,,,TDD-11025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239310,""index"":1,""fields"":{""Action"":""Attempt to select inactive Zone Profile"",""Data"":""Inactive Zone Profile"",""Expected Result"":""Inactive zones/components cannot be selected""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i2339j:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_TA_218_Local Trader Can Download or Print Authorization Details,BQ-3115,463039,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 3:03 PM,23/Dec/25 3:03 PM,26/Dec/25 3:38 PM,,,BZMS,"Local Trader Can Download or Print Authorization Details

Pre requisite: Trader has active authorizations listed",,,,,,,,,,,TDD-11024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":239204,""index"":1,""fields"":{""Action"":""Click “View Details” on an authorization"",""Data"":""Authorization ID:"",""Expected Result"":""View details page opened""},""attachments"":[]},{""id"":239205,""index"":2,""fields"":{""Action"":""Click “Download PDF” or “Print Authorization”"",""Data"":"""",""Expected Result"":""All files should be download successfully.""},""attachments"":[]},{""id"":239206,""index"":3,""fields"":{""Action"":""Verify downloaded/printed document"",""Data"":"""",""Expected Result"":""Authorization PDF or print preview includes zone name, component, status, and dates""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i232z3:",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
